id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
762495117589072783,Appartement centre de Mexico,9122820,Laura,,Benito Juárez,19.37424,-99.13946,Entire home/apt,300,10,0,,,1,43,0,
759003665413788616,En la Condesa Lof para estrenar,148834475,José Antonio,,Cuauhtémoc,19.40432,-99.17149,Entire home/apt,3000,2,1,2022-11-21,0.75,2,347,1,
759303915474851039,Condesa • Departamento Colorido • Terraza Privada,1615971,Natalia,,Cuauhtémoc,19.40371,-99.16965,Entire home/apt,1480,2,2,2022-12-26,1.76,23,304,2,
759331751880393727,Departamento completo en zona céntrica de Coyoacán,265861769,Bere,,Coyoacán,19.35472,-99.15476,Entire home/apt,750,2,4,2022-12-10,3.00,1,314,4,
759355531811833488,Hermosa habitación privada y silenciosa para dama,279129701,Gloria Judith,,Iztapalapa,19.36737,-99.12408,Private room,240,2,0,,,3,350,0,
759394123586890751,Amazing & Cozy apt in Polanco,487558393,Camila,,Miguel Hidalgo,19.43404,-99.20017,Entire home/apt,3000,2,1,2022-12-18,1,1,243,1,
761012538096686819,Acogedor cuarto 1 con baño privado en departamento,487880426,Angel Antonio,,Venustiano Carranza,19.43995,-99.1209,Private room,199,1,6,2022-12-17,4.86,1,364,6,
761014602426127406,Departamento excelente ubicación,98503337,Leslie,,Azcapotzalco,19.46851,-99.15571,Entire home/apt,580,1,1,2022-12-27,1,1,118,1,
761068033108208412,Spectacular studio in the heart of Roma Norte!,478836566,Alberto,,Cuauhtémoc,19.421939,-99.1595614,Entire home/apt,780,2,2,2022-12-11,2,15,162,2,
761077211235437284,Amazing Home Plaza inn Altavista Viveros Coyoacán,105070007,Maria,,Álvaro Obregón,19.34952,-99.18464,Private room,8500,2,0,,,22,365,0,
761077923782200109,Agradable departamento cómodo y acogedor,487893846,Diego,,Venustiano Carranza,19.41376,-99.10156,Entire home/apt,580,2,4,2022-12-17,3.75,1,311,4,
759499524084714200,Wonderful home in a beautiful metropolitan area.,413424608,Bernado,,Cuauhtémoc,19.41919,-99.16601,Private room,600,1,6,2022-12-23,4.50,1,328,6,
762510411201549824,Hipódromo Condesa Pool New apartment,167276608,Maura,,Cuauhtémoc,19.41072,-99.16788,Entire home/apt,2900,1,1,2022-12-24,1,1,362,1,
762550595502196280,Casa delas Flores Orquídea 5calles centro Coyoacan,65155381,Luis Leonel,,Coyoacán,19.34279,-99.16334,Private room,750,3,1,2022-11-21,0.77,30,365,1,
761113377160427294,Hermoso departamento súper equipado,89537305,Daniela,,Cuauhtémoc,19.4377015,-99.16103179999999,Entire home/apt,961,1,9,2022-12-26,6.43,1,237,9,
762574895725045965,Casa Lotería,131070843,Gloria,,Venustiano Carranza,19.41617,-99.08539,Entire home/apt,2230,1,4,2022-12-09,3.00,1,352,4,
762595348840349603,Depto. seguro  c estacionamiento,418492700,Rosy,,Coyoacán,19.35649,-99.12269,Entire home/apt,730,2,0,,,1,365,0,
762610373548729102,Modern Boutique Condo Near Televisa,27449159,Capitalia,,Álvaro Obregón,19.3470408,-99.20424849999999,Entire home/apt,1194,2,2,2022-12-04,2,69,365,2,
762610605185060875,Beautiful & Chic Apartment at CDMX,27449159,Capitalia,,Álvaro Obregón,19.3470408,-99.20424849999999,Entire home/apt,1689,2,2,2022-12-11,2,69,365,2,
759543455431588901,Dreamy Private Bedroom / Bathroom on Amsterdam!,918268,Mehrdad,,Cuauhtémoc,19.41266,-99.16627,Private room,2038,3,0,,,2,177,0,
759554297014175455,"Shared Apt MexCity Heart, Reforma Av. Bhn St Regis",114858757,Luis,,Cuauhtémoc,19.4264122,-99.17305569999999,Private room,750,7,1,2022-11-20,0.73,1,365,1,
761117113044995053,"Habitación privada, baño compartido sur de Cd MX",9454954,Emmanuel,,Coyoacán,19.3041297,-99.1807489,Private room,322,1,2,2022-12-23,2,2,361,2,
761133270459293192,Casa compartida Narvarte,125574659,Mai,,Benito Juárez,19.38549,-99.15321,Private room,270,3,3,2022-11-28,2.20,1,325,3,
759653402149685372,Departamento Cozy bright apartment Mexico Roma Sur,48106095,Claudia,,Cuauhtémoc,19.4042778,-99.16255459999999,Entire home/apt,1200,3,2,2022-12-08,1.76,1,365,2,
762610733955762294,Luxury Condo-Hotel @ San Angel Inn,27449159,Capitalia,,Álvaro Obregón,19.3470408,-99.20424849999999,Entire home/apt,1486,2,0,,,69,365,0,
761148352215396317,Departamento en Colonia Roma con 2 habitaciones,145566927,Danae,,Cuauhtémoc,19.4069751,-99.16367489999999,Entire home/apt,1164,1,2,2022-12-11,2,1,350,2,
761174268793315282,habitación en santa fe,423910672,Luis,,Cuajimalpa de Morelos,19.35502,-99.28384,Private room,390,1,2,2022-12-15,2,10,365,2,
761185729710120280,Departamento ideal para tu estancia en pareja.,313788539,Angelica,,Benito Juárez,19.4014131,-99.1389133,Entire home/apt,479,2,7,2022-12-20,4.88,1,305,7,
762673934738238322,Cómodo departamento en el sur de la ciudad,195087369,Tere,,Tlalpan,19.28214095795639,-99.20991115272045,Entire home/apt,700,5,0,,,1,73,0,
759695727449705142,"Homely 3 beds New Condo, walk Soumaya Mus, polanco",462245407,Ho-Me,,Miguel Hidalgo,19.44197,-99.19477,Entire home/apt,1426,1,4,2022-12-28,4,2,58,4,
763809532491120986,¡Hermosa y preciosa habitación!,213026234,Irma,,Miguel Hidalgo,19.4315511,-99.1819886,Private room,1248,1,0,,,12,325,0,
761221821899441072,2 CDMX bedrooms near Polanco,203049198,Ariana,,Miguel Hidalgo,19.4467631,-99.1897369,Entire home/apt,983,2,6,2022-12-25,4.39,2,352,6,
761418164303312362,AM4 Habitación privada  cama KS,51158957,Javier,,Miguel Hidalgo,19.4030249,-99.1849084,Private room,700,1,0,,,1,0,0,
761431843279344887,Mini cuarto!,132726070,Luis Eduardo,,Benito Juárez,19.38291,-99.1491286,Private room,350,15,1,2022-12-09,1,8,365,1,
763847055291621211,"Foro Sol, Palacio de los deportes, Aeropuerto",488379683,Edgar,,Iztacalco,19.39803522295961,-99.11728139966726,Entire home/apt,450,1,7,2022-12-10,6.36,1,353,7,
763856005757375761,"! Jade ! Hermoso frente al parque, WTC",487873827,Laura,,Benito Juárez,19.389965681225938,-99.17848535396726,Entire home/apt,384,4,9,2022-12-23,7.50,3,178,9,
763861347157254190,w* | Spectacular 3BR Triplex in Roma Norte,16148871,Wynwood,,Cuauhtémoc,19.41889,-99.16469,Entire home/apt,3818,1,5,2022-12-23,5,91,273,5,
761483242263465279,Hermosa Habitación Ángeles,453329487,Angeles,,Venustiano Carranza,19.44358,-99.08725,Private room,442,1,5,2022-11-29,3.75,6,365,5,
763951281699484182,Comodo depto  a 10 min del Foro Sol,342962056,Dan,,Iztacalco,19.39565,-99.08379,Entire home/apt,610,1,9,2022-12-18,7.71,1,168,9,
763979277224510317,Departamento en Polanco III,469551476,Gabriell,,Miguel Hidalgo,19.4301103,-99.2018169,Entire home/apt,1450,2,4,2022-12-18,3.24,2,68,4,
761508554948202829,Departamento cerca del Ángel,240181944,Paola,,Cuauhtémoc,19.42903,-99.16877,Entire home/apt,3250,1,1,2022-11-19,0.71,1,343,1,
762948391768206713,Depto at 3 blocks from wtc,419461519,Arantxa,,Benito Juárez,19.39592,-99.17235,Entire home/apt,2000,1,1,2022-11-27,0.88,2,303,1,
762954008506129386,Posada terraza paraíso,164202985,Laura,,Coyoacán,19.351260467304243,-99.14880372583866,Private room,1100,1,0,,,3,361,0,
761530901441248811,Lindo depa excelente ubicación.,75111510,Sebastian,,Miguel Hidalgo,19.43173,-99.18088,Entire home/apt,1069,1,3,2022-12-22,3,3,42,3,
761531426948879178,Habitación en excelente ubicación,104257727,Laura,,Benito Juárez,19.384567737330062,-99.17948920279741,Private room,480,1,1,2022-11-21,0.77,1,86,1,
761543518819886044,"Amazing apartment in ""La Roma""",487897150,Sandra,,Cuauhtémoc,19.40281,-99.16688,Entire home/apt,2545,2,7,2022-12-19,5.83,1,77,7,
761548335405954702,"Hermosa casa, amplios espacios",48900359,Adriana,,La Magdalena Contreras,19.3131,-99.23767,Entire home/apt,1500,2,1,2022-11-20,0.73,2,0,1,
761617463358327640,Habitación privada ideal,450960206,Segundo,,Benito Juárez,19.39073069666904,-99.1795698172166,Private room,600,1,0,,,1,365,0,
762994194211296376,Cómodo departamento cerca del aeropuerto,219461137,Hugo,,Venustiano Carranza,19.4427831,-99.09055719999999,Entire home/apt,657,1,3,2022-12-19,2.73,1,365,3,
763010476231818567,Suite corazón de la Col. Juárez,487080630,Alan,,Cuauhtémoc,19.430391312267286,-99.17291502883606,Private room,664,1,5,2022-12-22,3.85,3,365,5,
764010346400582162,Departamento nuevo y muy ameno,488248812,Jorge,,Benito Juárez,19.38241,-99.16182,Entire home/apt,2207,1,0,,,1,340,0,
764047750727175017,"Lindo departamento 1 hab, 2 sofá cama, Roof Garden",174979973,Nancy Gabriela,,Benito Juárez,19.3741573,-99.172088,Entire home/apt,864,1,2,2022-12-15,2,2,167,2,
761619788538751984,Hermoso departamento,120377918,Mikey,,Cuauhtémoc,19.443036820229295,-99.13995780050755,Entire home/apt,1000,1,1,2022-12-11,1,1,178,1,
764062491761501422,Depa cómodo y seguro con Wifi por la Terminal 2,158366169,Jocelyn,,Venustiano Carranza,19.42235507147219,-99.06150989234447,Entire home/apt,1307,4,0,,,1,363,0,
764175454908157793,Posada Paraíso,164202985,Laura,,Coyoacán,19.35129652945151,-99.1492211446166,Private room,1200,1,1,2022-11-29,1,3,360,1,
763018702106242030,Spacious Apt by Park + Ground Floor Accessible,485076857,AIR CDMX Historic,,Cuauhtémoc,19.43893,-99.15156,Entire home/apt,1264,3,0,,,2,348,0,
763026855103079152,Habitación cerca del Reforma,487080630,Alan,,Cuauhtémoc,19.4303559,-99.1729043,Private room,500,1,4,2022-12-23,3.24,3,358,4,
763037052928329760,Garden view double room private bathroom Gratitude,105070007,Maria,,Álvaro Obregón,19.35176,-99.18567,Private room,1505,1,0,,,22,303,0,
761629631291599103,Beautiful apartment-Great Location-Pool and Gym,4894120,Ilse,,Cuauhtémoc,19.4325,-99.15594,Entire home/apt,1529,2,3,2022-12-19,3,9,258,3,
761639244702687588,w* | Amazing 3BR in Polanco,16148871,Wynwood,,Miguel Hidalgo,19.4338,-99.19192,Entire home/apt,3868,1,1,2022-12-07,1,91,348,1,
763066973011176163,Romantic king size suite jacuzzi Altavista Home V1,105070007,Maria,,Álvaro Obregón,19.3498,-99.18426,Private room,1921,1,0,,,22,303,0,
763073148155968122,"Apartaestudio CDMX, zona norte",15206663,Elias,,Gustavo A. Madero,19.48611,-99.15015,Entire home/apt,800,2,1,2022-11-27,0.91,10,342,1,
763128117159546809,"Apartaestudio CDMX, zona norte",15206663,Elias,,Gustavo A. Madero,19.48615,-99.14995,Entire home/apt,800,2,0,,,10,334,0,
763177282641178318,Stylish Apartment in Premium Location,482673910,Frank,,Miguel Hidalgo,19.4298428,-99.1797479,Entire home/apt,1083,1,2,2022-12-12,2,1,235,2,
764356078291499930,Cozy house in La Roma,145385822,Susana,,Cuauhtémoc,19.41271,-99.16115,Entire home/apt,1800,6,0,,,1,274,0,
764361680959556941,DesignTownHouse Sanctuary,11566955,Sergio,,Miguel Hidalgo,19.41095,-99.18983,Entire home/apt,3614,4,0,,,1,31,0,
761746177668071043,Casa delas Flores Girasol 5 calles centro Coyoacan,65155381,Luis Leonel,,Coyoacán,19.34473,-99.16327,Private room,871,1,1,2022-11-20,0.75,30,365,1,
761746898465240272,Dpto a 3 cuadras  wtc remodelado,419461519,Arantxa,,Benito Juárez,19.396909386303328,-99.1726965084672,Entire home/apt,1000,1,0,,,2,304,0,
764409631316956202,Cerca Hospital20Noviembre 2 Hab.,422559209,Vicky,,Benito Juárez,19.369765625251965,-99.17651236372188,Entire home/apt,1000,1,4,2022-12-11,3.43,6,364,4,
761752475490509690,8min  WTC+LOFT vista reforma,485805036,Francisco,,Álvaro Obregón,19.3973,-99.19235,Entire home/apt,401,1,2,2022-11-25,1.62,10,92,2,
763184942753120926,Hermoso departamento en Roma Nte,160348508,Damian,,Cuauhtémoc,19.4205242,-99.16268889999999,Entire home/apt,2100,3,0,,,2,2,0,
763190080726477995,A una cuadra del Angel  Reforma,413224790,Sandra,,Cuauhtémoc,19.42933,-99.16946,Private room,557,1,0,,,3,365,0,
763229620053970547,Gran depto en Icon condesa(GS),7681206,Javier,,Cuauhtémoc,19.41033,-99.17996,Entire home/apt,2200,2,1,2022-12-23,1,13,364,1,
763235021771502227,icon condesa (JG),7681206,Javier,,Cuauhtémoc,19.40883,-99.17985,Entire home/apt,2200,2,1,2022-12-18,1,13,362,1,
766426840367885407,Lindo departamento!,102513815,Melissa,,Coyoacán,19.3485,-99.15129,Entire home/apt,543,1,6,2022-12-29,5.14,3,360,6,
766519132733073644,Beautiful Apartment in the Heart of Condesa,387460000,Sandra,,Cuauhtémoc,19.41298,-99.17371,Entire home/apt,2500,1,1,2022-12-11,1,1,83,1,
763303349469947957,Condesa-Roma 2BR/2BA. Terrace.,355750680,Mexican Homes,,Cuauhtémoc,19.4158,-99.17235,Entire home/apt,5074,3,0,,,5,312,0,
763324501291920542,Mr. W | Cozy Pad | Roma Sur,10764020,Mr. W,,Cuauhtémoc,19.40669,-99.15935,Entire home/apt,1351,1,0,,,231,361,0,
763326108133454356,Amazing New Trible Style Apartment in Roma Norte !,456835480,Eliana,,Cuauhtémoc,19.4190705,-99.15981029999999,Entire home/apt,2169,1,3,2022-11-29,2.37,8,304,3,
763445257837448371,Excelente depto en el centro de la ciudad,259102400,Raul,,Cuauhtémoc,19.43874,-99.13898,Entire home/apt,1214,2,4,2022-12-21,4,2,26,4,
763573808975098570,Alure Condesa/Terrace/Luxury/100megas/Pool,164898812,María Luisa,,Cuauhtémoc,19.41885,-99.17083,Entire home/apt,1203,2,0,,,4,323,0,
763574294721264230,Centro Histórico CDMX/Bellas Artes /Zócalo.,164898812,María Luisa,,Cuauhtémoc,19.4306391,-99.138572,Entire home/apt,879,2,1,2022-12-26,1,4,362,1,
763628037154780358,Departamento cerca del Centro Histórico y Reforma,488336497,Arturo,,Cuauhtémoc,19.4290727,-99.1525448,Entire home/apt,1164,2,4,2022-12-22,3.53,1,157,4,
763632701798374730,Great apartment in Polanco,30590490,Macarena,,Miguel Hidalgo,19.43307,-99.19005,Entire home/apt,850,5,0,,,1,100,0,
763646388382644064,Dreamy Condo Above Amsterdam!,918268,Mehrdad,,Cuauhtémoc,19.413364,-99.1668597,Entire home/apt,3793,5,0,,,2,105,0,
764438707789943007,Habitacion con vista a la glorieta,466415153,Tania,,Benito Juárez,19.3918299,-99.151867,Private room,470,1,0,,,1,173,0,
764545651367786678,Perfecto cuarto en Massarik,1507408,Flavia,,Miguel Hidalgo,19.43078940561492,-99.20396637171508,Private room,624,1,0,,,2,365,0,
764550006963143305,Bella casa de arte. Habitación,44519754,Etienne,,Benito Juárez,19.37194,-99.18995,Private room,450,2,0,,,1,239,0,
766547293567075132,Habitaciones cómodas y amplias,242521317,Jennifer,,Iztapalapa,19.36474,-99.13324,Private room,1400,1,0,,,3,365,0,
766565617983038853,Stunning castle view @ Condesa.,488859697,José Ramón,,Cuauhtémoc,19.4175867,-99.1782465,Entire home/apt,2465,2,0,,,1,36,0,
764576747330320942,Posada Jardín Paraíso,164202985,Laura,,Coyoacán,19.351234844194767,-99.14890363812447,Entire home/apt,2200,1,0,,,3,361,0,
766572736963391738,Disfruta de la mejor zona,122100455,Héctor,,Cuauhtémoc,19.41723,-99.16139,Private room,600,1,0,,,2,364,0,
764588370552695520,Hermosa recámara con baño privado bien ubicada.,488514470,Helena Valentina,,Benito Juárez,19.37093,-99.16678,Private room,671,1,5,2022-12-17,4.05,1,358,5,
763782417784806919,Habitación baño privado,188620797,Nancy Minerva,,Cuauhtémoc,19.41642,-99.15829,Private room,1100,1,1,2022-11-22,0.77,6,361,1,
763789019836738036,Microdepartamento narvarte roma,12656283,Miguel Angel,,Benito Juárez,19.40095,-99.15963,Entire home/apt,546,1,1,2022-11-27,0.88,7,364,1,
766605817665834145,"Depa Chulísimo y Super Ubicado, Zona Coapa, 100m",55727332,Guadalupe,,Tlalpan,19.29687,-99.12896,Entire home/apt,1229,3,2,2022-12-13,2,1,361,2,
768301147913933073,El mejor espacio de la condesa (3),7681206,Javier,,Cuauhtémoc,19.41089,-99.1796,Entire home/apt,2714,2,1,2022-12-19,1,13,364,1,
764593138560700537,"Habitación privada Residencia Turística ""Durango""",51440298,Mau,,Cuauhtémoc,19.41894,-99.15737,Private room,850,2,1,2022-12-14,1,7,161,1,
764608416401034704,En corazón de la colonia Roma. Bello departamento,118513408,David,,Cuauhtémoc,19.4152831,-99.16032299999999,Entire home/apt,1747,10,0,,,1,32,0,
764613193571188078,Recámara / Foro sol,382592817,Mitchell Angel,,Iztacalco,19.392142541790612,-99.0924471616745,Private room,550,1,1,2022-11-26,0.88,3,361,1,
764617025318447864,"! Ópalo ! Hermoso frente al parque, WTC",487873827,Laura,,Benito Juárez,19.38891,-99.17802,Entire home/apt,346,4,6,2022-12-25,5.00,3,260,6,
766616947674102277,Casa San Miguel,182461080,Ruben,,Miguel Hidalgo,19.41228,-99.18866,Private room,284,1,1,2022-12-23,1,3,303,1,
766633572797831378,Secuoya suite room dos4,6309380,Luisa,,Benito Juárez,19.38775,-99.17795,Private room,1458,1,0,,,7,322,0,
766658791217170603,Un hogar pequeño,150327697,Luis Alonso,,Cuauhtémoc,19.4125333,-99.1623238,Entire home/apt,1480,2,1,2022-11-29,0.94,1,349,1,
766664207517246884,Recamara en Polanco solo hombres,487728540,Alejandro,,Miguel Hidalgo,19.4325468,-99.2088678,Private room,718,1,0,,,5,365,0,
766676872246178694,Paris Lumiere 2,58202289,Maria Antonieta,,Coyoacán,19.3537148,-99.16440680000001,Entire home/apt,345,1,1,2022-12-10,1,2,329,1,
766687706590329295,La casa de Kika,168391519,Fatima,,Coyoacán,19.35659,-99.16168,Private room,500,1,1,2022-12-08,1,1,121,1,
768329683385977075,Depto céntrico y vista increíble,302948926,Mohamed,,Benito Juárez,19.39585,-99.13887,Entire home/apt,950,4,1,2022-12-13,1,1,356,1,
768345153889793509,"Bonito Depa 1 hab, 2 sofá cama, Roof Garden",174979973,Nancy Gabriela,,Benito Juárez,19.37324,-99.1723,Entire home/apt,969,1,0,,,2,166,0,
766719840609109318,Cuarto Polanco solo hombres,487728540,Alejandro,,Miguel Hidalgo,19.43255,-99.20887,Private room,408,1,0,,,5,365,0,
768378936184711925,"Departamento Privado, céntrico cerca Reforma CDMX.",463677536,Rodrigo,,Cuauhtémoc,19.429307468573253,-99.15260139852762,Entire home/apt,1029,2,0,,,1,361,0,
768421169125213986,16 de Septiembre N.39 Depto 303,415274156,CH De La Ciudad De México,,Cuauhtémoc,19.4323476,-99.13818649999999,Entire home/apt,999,2,0,,,15,362,0,
764654151281251719,Práctica habitación amueblada,388196537,Soraya,,Benito Juárez,19.37508,-99.15935,Private room,500,1,1,2022-12-11,1,1,333,1,
764770454307071352,Charm/big apartment in Del Valle,359846271,Patricia,,Benito Juárez,19.3877929,-99.1617004,Entire home/apt,850,1,2,2022-12-18,2,1,362,2,
766745587590123322,Great condo pretty well located in Mexico City,207920044,Alicia,,Cuauhtémoc,19.4292,-99.17315,Entire home/apt,975,3,0,,,2,359,0,
764777600816264530,Highrise condo terrace pool hot/cold tubs rooftop,50403469,Melisa,,Cuauhtémoc,19.4097391,-99.18072319999999,Entire home/apt,3862,4,0,,,6,64,0,
766748443798415654,Céntrica suite en Santa fe,423910672,Luis,,Álvaro Obregón,19.38011206428298,-99.24568511545658,Private room,373,1,1,2022-12-17,1,10,364,1,
766751359437652601,Lovely Loft w/ Patio in the heart of Condesa Roma,23460491,Armando,,Cuauhtémoc,19.416781706110875,-99.16665751487017,Entire home/apt,1280,2,4,2022-12-14,4,1,262,4,
766756107474855700,Amplia habitación en Santa fe,423910672,Luis,,Cuajimalpa de Morelos,19.35414225060347,-99.28511526435614,Private room,485,1,0,,,10,365,0,
768456799701104712,departamento estudio,106286061,Misael Alejandro,,Cuauhtémoc,19.4360342,-99.15121479999999,Entire home/apt,771,1,1,2022-12-11,1,2,364,1,
766763369932509857,VH | Loft Polanco | gym + parking & wifi | 7,22758914,Raquel,,Miguel Hidalgo,19.4381051,-99.2016306,Entire home/apt,827,1,1,2022-12-06,1,92,345,1,
764785974732711329,Charming apartment in Cuauhtemoc,9197589,Sarah,,Cuauhtémoc,19.42894,-99.17279,Entire home/apt,900,3,0,,,1,2,0,
764834569210049117,Recámara para 1 o 2 personas.,481341914,Marian,,Álvaro Obregón,19.3431776,-99.2069595,Private room,990,1,0,,,3,364,0,
766775259057322581,Lovely townhouse next to condesa,17614739,Isaac,,Miguel Hidalgo,19.40125,-99.18319,Entire home/apt,3013,5,0,,,1,0,0,
766790821181415532,Nuevo Loft tipo Suite totalmente equipado,488904057,Oswaldo,,Cuajimalpa de Morelos,19.36632,-99.27234,Entire home/apt,613,1,1,2022-12-11,1,1,345,1,
768563244036731288,D7 bonita Habitación independiente,31540218,Roy,,Miguel Hidalgo,19.429452907787137,-99.17491000145674,Private room,380,2,2,2022-12-17,2,23,167,2,
768770400914976204,Zona POLANCOcerca de TODO-Balcón Vista,24655816,Adriana,,Miguel Hidalgo,19.449367615374346,-99.19077170854506,Entire home/apt,1469,1,1,2022-12-04,1,1,354,1,
766793326309404148,VH | Col Roma | balcón & wifi | 229,382880251,Carcho,,Cuauhtémoc,19.4044001,-99.1641025,Entire home/apt,1190,1,0,,,46,363,0,
766796055262801578,"3 Hermoso Departamento, 2 recamaras, Roof Garden",484834546,Yunuen,,Iztacalco,19.3925,-99.10461,Entire home/apt,550,3,3,2022-12-12,3,5,242,3,
766823282672165654,Loft Nimbus,476266581,Nimbe,,Miguel Hidalgo,19.4416133,-99.1959368,Entire home/apt,1065,2,0,,,1,305,0,
